syl_len0,syl_len1,syl_len2,syl0,syl1,syl2,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,cv_ratio0,cv_ratio1,cv_ratio2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,comp_len,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_class0,syl_class1,syl_class2,onset_class0,onset_class1,onset_class2,koda_class0,koda_class1,koda_class2,nucleus_class0,nucleus_class1,nucleus_class2,syl_weight0,syl_weight1,syl_weight2,nomen,sylcnt,stress_class
2,3,3,ab,fah,ren,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,3,3,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,6,4,Ab,fahrts,zeit,eit,ø,N,NN,SAS,ø,K,KC,KCC,KCCL,KCCLC,C,DC,ADC,AADC,CAADC,ø,VC,CVVCC,CVVC,1,1,1,1,2,1,0,1,1,1,2,2,2,101,211,201,2,2,2,1,KC,CLCA,ADC,,C,A,C,CA,C,K,L,D,1,2,1,T,3,antepaenultima
2,3,3,ab,fal,len,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1011,2,2,3,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,3,ab,f1l,lig,ig,ab,A,V,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,noacc,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,111,2,2,3,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,1,F,3,antepaenultima
2,3,5,ab,f1l,schen,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CKC,CKC,,C,C,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,3,ab,fan,gen,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,2001,2,2,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,3,ab,f1r,ben,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CKC,CKC,,C,C,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
2,2,3,ab,fa,sen,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1101,2,3,2,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,3,3,ab,fas,sen,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1101,2,2,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,4,Ab,fas,sung,ung,ab,N,V,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1101,2,2,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,1,T,3,antepaenultima
2,3,3,ab,fau,len,en,ab,V,V,AS,acc,K,KC,KCC,KCCD,KCCDC,C,KC,CKC,DCKC,CDCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,3,3,1,KC,CD,CKC,,C,C,C,,C,K,D,K,1,1,0,F,3,antepaenultima
2,2,4,ab,fe,dern,ern,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,CC,KCC,CKCC,LCKCC,ø,VC,CVV,CVCC,1,0,3,1,0,2,0,1,1,1,2,1,1,101,101,1111,2,2,2,1,KC,CL,CKCC,,C,C,C,,CC,K,L,K,1,1,0,F,3,antepaenultima
2,3,3,ab,fei,len,en,ab,V,V,AS,acc,K,KC,KCC,KCCD,KCCDC,C,KC,CKC,DCKC,CDCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,3,3,1,KC,CD,CKC,,C,C,C,,C,K,D,K,1,1,0,F,3,antepaenultima
2,3,3,ab,fe2,ern,ern,ab,V,V,AS,acc,K,KC,KCC,KCCD,KCCDK,C,CC,KCC,DKCC,CDKCC,ø,VC,CVV,VCC,1,0,2,1,0,2,0,1,0,1,2,1,1,101,101,1011,2,3,3,1,KC,CD,KCC,,C,,C,,CC,K,D,K,1,1,0,F,3,antepaenultima
2,3,3,ab,fie,ren,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,3,3,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,3,3,ab,fin,den,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,1101,1101,2,2,2,1,KC,CKC,CKC,,C,C,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,4,Ab,fin,dung,ung,ab,N,V,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,1101,1101,2,2,2,1,KC,CKC,CKC,,C,C,C,C,C,K,K,K,1,1,1,T,3,antepaenultima
2,3,4,ab,fla,chen,en,ab,V,A,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,KCKC,CKCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CCK,CKC,,CC,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,4,2,ab,fla2,en,en,ø,V,V,S,ø,K,KC,KCC,KCCC,KCCCD,C,KC,DKC,CDKC,CCDKC,ø,VC,CCVV,VC,1,1,1,1,0,1,0,2,0,1,2,1,1,101,111,1001,2,3,3,1,KC,CCD,KC,,CC,,C,,C,K,D,K,1,1,0,F,3,antepaenultima
2,4,3,ab,flie,gen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCL,CKC,,CC,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,4,3,ab,flie,$en,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCL,CKC,,CC,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,4,4,Ab,flu$,hahn,ahn,ab,N,NN,SS,acc,K,KC,KCC,KCCC,KCCCK,C,LC,CLC,CCLC,KCCLC,ø,VC,CCVC,CVVC,1,3,1,1,1,1,0,2,1,1,1,2,2,101,211,1101,2,2,3,1,KC,CCKC,CLC,,CC,C,C,C,C,K,K,L,1,1,1,T,3,antepaenultima
2,3,2,Ab,fol,ge,e,ab,N,N,AS,acc,K,KC,KCC,KCCK,KCCKC,K,CK,CCK,KCCK,CKCCK,ø,VC,CVC,CV,1,2,1,1,1,0,0,1,1,1,1,1,1,101,111,101,2,2,2,0,KC,CKC,CK,,C,C,C,C,,K,K,K,1,1,0,T,3,antepaenultima
2,3,3,ab,fra,gen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCL,CKC,,CC,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,4,3,ab,fres,sen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,KCKC,CKCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CCK,CKC,,CC,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,4,3,ab,fret,ten,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,KCKC,CKCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CCK,CKC,,CC,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,4,3,ab,frie,ren,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1011,2,3,3,1,KC,CCL,CKC,,CC,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,3,3,ab,f2h,len,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,3,3,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,3,3,ab,f2h,ren,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,3,3,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,3,4,Ab,f2h,rung,ung,ab,N,V,SA,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1011,2,3,3,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,1,T,3,antepaenultima
2,3,3,ab,f2l,len,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1011,2,3,3,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,4,ab,f2t,tern,ern,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,KCKCC,ø,VC,CVC,CVCC,1,2,3,1,1,2,0,1,1,1,1,1,1,101,101,1111,2,3,2,1,KC,CK,CKCC,,C,C,C,,CC,K,K,K,1,1,0,F,3,antepaenultima
2,2,2,Ab,ga,be,e,ab,N,V,S,acc,K,KC,KCC,KCCL,KCCLC,K,CK,LCK,CLCK,CCLCK,ø,VC,CVV,CV,1,0,1,1,0,0,0,1,1,1,2,1,1,101,101,101,2,3,2,0,KC,CL,CK,,C,C,C,,,K,L,K,1,1,0,T,3,antepaenultima
2,3,3,Ab,g1n,ger,er,ab,N,N,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1011,2,2,3,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,0,T,3,antepaenultima
2,3,3,ab,g1n,gig,ig,ab,A,N,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,noacc,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1101,2,2,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,1,F,3,antepaenultima
2,3,4,ab,gas,frei,ei,ab,A,N,SA,acc,K,KC,KCC,KCCL,KCCLC,D,CD,CCD,CCCD,LCCCD,ø,VC,CVVC,CCVV,1,1,1,1,1,0,0,1,2,1,2,2,1,101,201,111,2,2,3,1,KC,CLC,CCD,,C,CC,C,C,,K,L,D,1,1,1,F,3,antepaenultima
2,2,3,ab,ge,ben,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1101,2,2,2,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,2,5,ab,ge,bla$t,a$t,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CV,CCVCC,1,1,4,1,0,2,0,1,2,1,1,1,1,101,101,311,2,2,2,1,KC,CK,CCKCC,,C,CC,C,,CC,K,K,K,1,0,2,F,3,antepaenultima
2,2,6,ab,ge,brannt,annt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CV,CCVCC,1,1,4,1,0,2,0,1,2,1,1,1,1,101,101,1211,2,2,2,1,KC,CK,CCKCC,,C,CC,C,,CC,K,K,K,1,0,2,F,3,antepaenultima
2,2,5,ab,ge,br2ht,2ht,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,LC,CLC,CCLC,KCCLC,ø,VC,CV,CCVVC,1,1,1,1,0,1,0,1,2,1,1,2,1,101,101,211,2,2,2,1,KC,CK,CCLC,,C,CC,C,,C,K,K,L,1,0,1,F,3,antepaenultima
2,2,5,ab,ge,feimt,eimt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,DCC,CDCC,KCDCC,ø,VC,CV,CVVCC,1,1,1,1,0,2,0,1,1,1,1,2,1,101,101,1201,2,2,2,1,KC,CK,CDCC,,C,C,C,,CC,K,K,D,1,0,2,F,3,antepaenultima
2,2,3,ab,ge,hen,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLK,C,KC,LKC,CLKC,CCLKC,ø,VC,CVV,VC,1,0,1,1,0,1,0,1,0,1,2,1,1,101,101,1001,2,2,3,1,KC,CL,KC,,C,,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,2,5,ab,ge,hackt,ackt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,KCKCC,ø,VC,CV,CVCC,1,1,3,1,0,2,0,1,1,1,1,1,1,101,101,301,2,2,1,1,KC,CK,CKCC,,C,C,C,,CC,K,K,K,1,0,2,F,3,antepaenultima
2,2,6,ab,ge,k1mpft,1mpft,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,AC,CAC,KCAC,CKCAC,ø,VC,CV,CVCCC,1,1,4,1,0,3,0,1,1,1,1,1,1,101,101,1301,2,2,1,1,KC,CK,CKCAC,,C,C,C,,CAC,K,K,K,1,0,2,F,3,antepaenultima
2,2,5,ab,ge,kl1rt,1rt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CV,CCVCC,1,1,4,1,0,2,0,1,2,1,1,1,1,101,101,221,2,2,2,1,KC,CK,CCKCC,,C,CC,C,,CC,K,K,K,1,0,2,F,3,antepaenultima
2,2,4,ab,ge,lebt,ebt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,LCC,CLCC,KCLCC,ø,VC,CV,CVVCC,1,1,1,1,0,2,0,1,1,1,1,2,1,101,101,211,2,2,2,1,KC,CK,CLCC,,C,C,C,,CC,K,K,L,1,0,2,F,3,antepaenultima
2,3,3,ab,gel,ten,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CKC,CKC,,C,C,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,4,Ab,gel,tung,ung,ab,N,V,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CKC,CKC,,C,C,C,C,C,K,K,K,1,1,1,T,3,antepaenultima
2,2,5,ab,ge,macht,acht,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,KCKCC,ø,VC,CV,CVCC,1,1,3,1,0,2,0,1,1,1,1,1,1,101,101,1201,2,2,2,1,KC,CK,CKCC,,C,C,C,,CC,K,K,K,1,0,2,F,3,antepaenultima
2,2,5,ab,ge,neigt,eigt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,DCC,CDCC,KCDCC,ø,VC,CV,CVVCC,1,1,1,1,0,2,0,1,1,1,1,2,1,101,101,1201,2,2,2,1,KC,CK,CDCC,,C,C,C,,CC,K,K,D,1,0,2,F,3,antepaenultima
2,2,5,ab,ge,nutzt,utzt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,AC,KAC,CKAC,KCKAC,ø,VC,CV,CVCC,1,1,3,1,0,2,0,1,1,1,1,1,1,101,101,1201,2,2,2,1,KC,CK,CKAC,,C,C,C,,AC,K,K,K,1,0,2,F,3,antepaenultima
2,2,4,ab,ge,sagt,agt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,LCC,CLCC,KCLCC,ø,VC,CV,CVVCC,1,1,1,1,0,2,0,1,1,1,1,2,1,101,101,301,2,2,2,1,KC,CK,CLCC,,C,C,C,,CC,K,K,L,1,0,2,F,3,antepaenultima
2,2,4,Ab,ge,sang,ang,ab,N,N,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CV,CVC,1,1,2,1,0,1,0,1,1,1,1,1,1,101,101,1101,2,2,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,0,1,T,3,antepaenultima
2,2,6,ab,ge,schabt,abt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,LCC,CLCC,KCLCC,ø,VC,CV,CVVCC,1,1,1,1,0,2,0,1,1,1,1,2,1,101,101,301,2,2,2,1,KC,CK,CLCC,,C,C,C,,CC,K,K,L,1,0,2,F,3,antepaenultima
2,2,8,ab,ge,schmackt,ackt,ø,A,A,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CV,CCVCC,1,1,4,1,0,2,0,1,2,1,1,1,1,101,101,1301,2,2,1,1,KC,CK,CCKCC,,C,CC,C,,CC,K,K,K,1,0,2,F,3,antepaenultima
2,2,6,ab,ge,spannt,annt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CV,CCVCC,1,1,4,1,0,2,0,1,2,1,1,1,1,101,101,1301,2,2,1,1,KC,CK,CCKCC,,C,CC,C,,CC,K,K,K,1,0,2,F,3,antepaenultima
2,2,6,ab,ge,spielt,ielt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,LCC,CLCC,CCLCC,ø,VC,CV,CCVVCC,1,1,2,1,0,2,0,1,2,1,1,2,1,101,101,311,2,2,2,1,KC,CK,CCLCC,,C,CC,C,,CC,K,K,L,1,0,2,F,3,antepaenultima
2,2,5,ab,ge,stuft,uft,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,LCC,CLCC,CCLCC,ø,VC,CV,CCVVCC,1,1,2,1,0,2,0,1,2,1,1,2,1,101,101,401,2,2,1,1,KC,CK,CCLCC,,C,CC,C,,CC,K,K,L,1,0,2,F,3,antepaenultima
2,2,7,ab,ge,stumpft,umpft,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,AC,CAC,KCAC,CKCAC,ø,VC,CV,CCVCCC,1,1,5,1,0,3,0,1,2,1,1,1,1,101,101,1401,2,2,1,1,KC,CK,CCKCAC,,C,CC,C,,CAC,K,K,K,1,0,2,F,3,antepaenultima
2,2,3,ab,ge,tan,an,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,LC,CLC,KCLC,CKCLC,ø,VC,CV,CVVC,1,1,1,1,0,1,0,1,1,1,1,2,1,101,101,1101,2,2,3,1,KC,CK,CLC,,C,C,C,,C,K,K,L,1,0,1,F,3,antepaenultima
2,3,3,ab,gie,$en,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1101,2,3,2,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,4,4,ab,glei,chen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCD,C,KC,CKC,DCKC,CDCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCD,CKC,,CC,C,C,,C,K,D,K,1,1,0,F,3,antepaenultima
2,4,3,ab,glei,ten,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCD,C,KC,CKC,DCKC,CDCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCD,CKC,,CC,C,C,,C,K,D,K,1,1,0,F,3,antepaenultima
2,4,5,ab,glit,schen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,CCKC,KCCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,211,1101,2,2,2,1,KC,CCKC,CKC,,CC,C,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
2,3,5,ab,g3t,tisch,isch,ab,A,N,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,201,2,2,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,1,F,3,antepaenultima
2,3,3,ab,gra,ben,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCL,CKC,,CC,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,3,3,ab,gra,sen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCL,CKC,,CC,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,4,5,ab,gr1t,schen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,CCKC,LCCKC,ø,VC,CCVVC,CVC,1,1,2,1,1,1,0,2,1,1,2,1,1,101,211,1101,2,2,2,1,KC,CCLC,CKC,,CC,C,C,C,C,K,L,K,1,1,0,F,3,antepaenultima
2,4,3,ab,grei,fen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCD,C,KC,CKC,DCKC,CDCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,101,111,1101,2,3,2,1,KC,CCD,CKC,,CC,C,C,,C,K,D,K,1,1,0,F,3,antepaenultima
2,4,3,ab,gren,zen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,AKC,CAKC,KCAKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,1111,1101,2,2,2,1,KC,CCKC,AKC,,CC,A,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
2,4,4,Ab,gren,zung,ung,ab,N,V,SA,acc,K,KC,KCC,KCCC,KCCCK,C,KC,AKC,CAKC,KCAKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,1111,1101,2,2,2,1,KC,CCKC,AKC,,CC,A,C,C,C,K,K,K,1,1,1,T,3,antepaenultima
2,4,3,ab,gr2n,dig,ig,ab,A,N,SA,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,CCKC,KCCKC,noacc,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,1111,201,2,2,2,1,KC,CCKC,CKC,,CC,C,C,C,C,K,K,K,1,1,1,F,3,antepaenultima
2,5,4,ab,grund,tief,ief,ab,A,NA,SS,acc,K,KC,KCC,KCCC,KCCCK,C,LC,CLC,CCLC,CCCLC,ø,VC,CCVCC,CVVC,1,4,1,1,2,1,0,2,1,1,1,2,2,101,1211,201,2,2,2,1,KC,CCKCC,CLC,,CC,C,C,CC,C,K,K,L,1,2,1,F,3,antepaenultima
2,2,4,ab,gu,cken,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1101,2,3,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,2,3,ab,ha,ben,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1101,2,3,2,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,2,4,ab,ha,cken,en,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1101,2,2,2,1,KC,CK,CKC,,C,C,C,,C,K,K,K,1,1,0,F,3,antepaenultima
2,2,3,ab,ha,ken,en,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1101,2,3,2,1,KC,CL,CKC,,C,C,C,,C,K,L,K,1,1,0,F,3,antepaenultima
2,2,4,ab,h1,keln,eln,ab,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,CC,KCC,CKCC,LCKCC,ø,VC,CVV,CVCC,1,0,3,1,0,2,0,1,1,1,2,1,1,101,101,1111,2,2,2,1,KC,CL,CKCC,,C,C,C,,CC,K,L,K,1,1,0,F,3,antepaenultima
2,4,4,ab,half,tern,ern,ab,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CVCC,CVCC,1,3,3,1,2,2,0,1,1,1,1,1,1,101,211,1111,2,2,2,1,KC,CKCC,CKCC,,C,C,C,CC,CC,K,K,K,1,2,0,F,3,antepaenultima
