syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
schen,ø,n,en,hen,chen,schen,C,KC,CKC,KCKC,CKCKC,ti,ø,t,ti,tis,tisc,tisch,C,CK,CKC,CKCK,CKCKC,9,10,4,3,1,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,2,5,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,tischen,paenultima
raum,ø,m,um,aum,raum,traum,C,DC,CDC,CCDC,CCCDC,Luft,ø,L,Lu,Luf,Luft,Luftr,C,CK,CKC,CKCC,CKCCC,14,17,3,5,2,heavy,light,c,c,CKCC,CDC,C,C,CC,C,K,D,4,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Luftraum,paenultima
preis,ø,s,is,eis,reis,preis,C,DC,CDC,CCDC,CCCDC,Fahr,ø,F,Fa,Fah,Fahr,Fahrp,C,CL,CLC,CLCC,CLCCC,15,16,5,4,1,light,light,c,c,CLC,CCDC,C,CC,C,C,L,D,4,5,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,VN,T,2,Fahrpreis,paenultima
ke,ø,e,ke,nke,enke,aenke,K,CK,CCK,KCCK,CKCCK,Tr1n,ø,T,Tr,Tra,Trae,Traen,C,CC,CCK,CCKC,CCKCC,14,7,3,3,-3,light,schwa,c,o,CCKC,CK,CC,C,C,?,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,V,T,1,Traenke,paenultima
vor,ø,r,or,vor,avor,davor,C,LC,CLC,LCLC,CLCLC,da,ø,d,da,dav,davo,davor,C,CL,CLC,CLCL,CLCLC,11,11,5,3,0,light,light,o,c,CL,CLC,C,C,?,C,L,L,2,3,0,1,1,1,2,2,CVV,CVVC,0,1,ADV,ø,F,2,davor,ultima
lein,lein,n,in,ein,lein,slein,C,DC,CDC,CCDC,KCCDC,G1$,ø,G,Ga,Gae,Gaes,Gaess,C,CK,CKC,CKCC,CKCCD,8,17,2,5,5,light,light,c,c,CKC,CDC,C,C,C,C,K,D,3,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Gaesslein,paenultima
kult,ø,t,lt,ult,kult,kkult,C,CC,KCC,CKCC,KCKCC,ok,ø,o,ok,okk,okku,okkul,K,KC,KCK,KCKC,KCKCC,6,14,6,3,4,light,heavy,c,c,K,CKCC,?,C,?,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,A,ø,F,0,okkult,ultima
brech,ø,h,ch,ech,rech,brech,C,KC,CKC,CCKC,KCCKC,Ge,ø,G,Ge,Geb,Gebr,Gebre,C,CK,CKC,CKCC,CKCCK,7,12,3,3,3,schwa,light,o,c,CK,CCKC,C,CC,?,C,K,K,2,5,0,1,1,2,1,1,CV,CCVC,1,3,N,V,T,1,Gebrech,ultima
bar,bar,r,ar,bar,hbar,chbar,C,LC,CLC,CCLC,DCCLC,brauch,ø,b,br,bra,brau,brauc,C,CC,CCD,CCDC,CCDCC,16,15,4,5,0,light,light,c,c,CCDC,CLC,CC,C,C,C,D,L,6,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,A,V,F,1,brauchbar,paenultima
licht,ø,t,ht,cht,icht,licht,C,CC,KCC,CKCC,CCKCC,R2ck,ø,R,Ru,Rue,Ruec,Rueck,C,CK,CKC,CKCC,CKCCK,13,14,4,3,1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,4,5,1,2,1,1,1,1,CVC,CVCC,2,3,N,N,T,1,Ruecklicht,paenultima
re,ø,e,re,ore,pore,Spore,K,CK,LCK,CLCK,CCLCK,Spo,ø,S,Sp,Spo,Spor,Spore,C,CC,CCL,CCLC,CCLCK,8,10,2,5,1,light,schwa,o,o,CCL,CK,CC,C,?,?,L,K,3,2,0,0,2,1,2,1,CCVV,CV,1,1,N,N,T,1,Spore,paenultima
tel,ø,l,el,tel,ttel,ettel,C,KC,CKC,KCKC,AKCKC,Zet,ø,Z,Ze,Zet,Zett,Zette,A,AK,AKC,AKCK,AKCKC,7,11,3,3,2,light,schwa,c,c,AK,CKC,A,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,ø,T,0,Zettel,paenultima
vice,ø,e,ce,ice,vice,rvice,C,KC,CKC,CCKC,LCCKC,Ser,ø,S,Se,Ser,Serv,Servi,C,CL,CLC,CLCC,CLCCK,11,10,3,3,0,light,light,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,ø,T,0,Service,paenultima
ner,ø,r,er,ner,nner,enner,C,KC,CKC,KCKC,CKCKC,Nen,ø,N,Ne,Nen,Nenn,Nenne,C,CK,CKC,CKCK,CKCKC,9,13,4,4,2,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Nenner,paenultima
lon,ø,n,on,lon,llon,illon,C,KC,CKC,CCKC,KCCKC,Bouil,ø,B,Bo,Bou,Boui,Bouil,C,CK,CKC,CKCC,CKCCK,13,15,4,5,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,5,3,1,1,1,1,1,1,CVC,CVC,2,2,N,ø,T,0,Bouillon,ultima
tor,ø,r,or,tor,ktor,ektor,C,KC,CKC,CCKC,KCCKC,Lek,ø,L,Le,Lek,Lekt,Lekto,C,CK,CKC,CKCC,CKCCK,11,11,3,3,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Lektor,paenultima
lich,ø,h,ch,ich,lich,dlich,C,KC,CKC,CCKC,CCCKC,gr2nd,ø,g,gr,gru,grue,gruen,C,CC,CCK,CCKC,CCKCC,17,13,3,4,-2,heavy,light,c,c,CCKCC,CKC,CC,C,CC,C,K,K,5,4,2,1,2,1,1,1,CCVCC,CVC,4,2,A,N,F,1,gruendlich,paenultima
heit,heit,t,it,eit,heit,gheit,C,DC,CDC,CCDC,CCCDC,Karg,ø,K,Ka,Kar,Karg,Kargh,C,CK,CKC,CKCC,CKCCC,12,12,3,4,0,heavy,light,c,c,CKCC,CDC,C,C,CC,C,K,D,4,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,A,T,1,Kargheit,paenultima
pe,ø,e,pe,ype,Type,ø,K,CK,LCK,CLCK,ø,Ty,ø,T,Ty,Typ,Type,ø,C,CL,CLC,CLCK,ø,9,7,4,3,-1,light,schwa,o,o,CL,CK,C,C,?,?,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Type,paenultima
heit,heit,t,it,eit,heit,mheit,C,DC,CDC,CCDC,KCCDC,Fromm,ø,F,Fr,Fro,From,Fromm,C,CC,CCK,CCKC,CCKCC,14,12,3,4,-1,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,5,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,A,T,1,Frommheit,paenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,do,ø,d,do,dor,dori,doris,C,CL,CLC,CLCK,CLCKC,7,13,3,4,3,light,light,o,c,CL,CKC,C,C,?,C,L,K,2,5,0,1,1,1,2,1,CVV,CVC,0,2,A,A,F,1,dorisch,paenultima
me,ø,e,me,hme,chme,achme,K,CK,CCK,KCCK,CKCCK,Drach,ø,D,Dr,Dra,Drac,Drach,C,CC,CCK,CCKC,CCKCC,12,9,3,4,-1,light,schwa,c,o,CCKC,CK,CC,C,C,?,K,K,5,2,1,0,2,1,1,1,CCVC,CV,3,1,N,ø,T,0,Drachme,paenultima
gik,ø,k,ik,gik,ogik,Logik,C,KC,CKC,LCKC,CLCKC,Lo,ø,L,Lo,Log,Logi,Logik,C,CL,CLC,CLCK,CLCKC,10,10,5,3,0,light,light,o,c,CL,CKC,C,C,?,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,R,T,1,Logik,paenultima
weg,ø,g,eg,weg,sweg,esweg,C,LC,CLC,CCLC,LCCLC,Kies,ø,K,Ki,Kie,Kies,Kiesw,C,CL,CLC,CLCC,CLCCL,10,8,3,2,-1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Kiesweg,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,CCCKC,Pre$,ø,P,Pr,Pre,Pres,Press,C,CC,CCK,CCKC,CCKCC,12,9,3,2,-1,light,light,c,c,CCKC,CCKC,CC,CC,C,C,K,K,4,5,1,1,2,2,1,1,CCVC,CCVC,3,3,N,VN,T,2,Pressstoff,paenultima
gast,ø,t,st,ast,gast,ggast,C,CC,KCC,CKCC,CCKCC,Flug,ø,F,Fl,Flu,Flug,Flugg,C,CC,CCL,CCLC,CCLCC,14,9,3,2,-2,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,4,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Fluggast,paenultima
gast,ø,t,st,ast,gast,rgast,C,CC,KCC,CKCC,CCKCC,Kur,ø,K,Ku,Kur,Kurg,Kurga,C,CL,CLC,CLCC,CLCCK,13,9,4,2,-2,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,3,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Kurgast,paenultima
lich,ø,h,ch,ich,lich,glich,C,KC,CKC,CCKC,CCCKC,klang,ø,k,kl,kla,klan,klang,C,CC,CCK,CCKC,CCKCC,14,14,3,3,0,light,light,c,c,CCKC,CCKC,CC,CC,C,C,K,K,5,4,1,1,2,2,1,1,CCVC,CCVC,3,3,A,N,F,1,klanglich,paenultima
bil,ø,l,il,bil,obil,mobil,C,LC,CLC,LCLC,CLCLC,mo,ø,m,mo,mob,mobi,mobil,C,CL,CLC,CLCL,CLCLC,9,13,4,4,2,light,light,o,c,CL,CLC,C,C,?,C,L,L,2,3,0,1,1,1,2,2,CVV,CVVC,0,1,A,A,F,1,mobil,ultima
ler,ler,r,er,ler,iler,eiler,C,KC,CKC,DCKC,CDCKC,Tei,ø,T,Te,Tei,Teil,Teile,C,CD,CDC,CDCK,CDCKC,11,14,5,4,2,light,schwa,o,c,CD,CKC,C,C,?,C,D,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Teiler,paenultima
pen,ø,n,en,pen,mpen,umpen,C,KC,CKC,CCKC,KCCKC,pum,ø,p,pu,pum,pump,pumpe,C,CK,CKC,CKCC,CKCCK,12,10,4,3,-1,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,pumpen,paenultima
bel,ø,l,el,bel,ebel,oebel,C,KC,CKC,LCKC,CLCKC,P3,ø,P,Po,Poe,Poeb,Poebe,C,CL,CLC,CLCK,CLCKC,7,11,3,3,2,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Poebel,paenultima
ren,ø,n,en,ren,eren,heren,C,KC,CKC,LCKC,CLCKC,sche,ø,s,sc,sch,sche,scher,C,CL,CLC,CLCK,CLCKC,7,13,3,4,3,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,4,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,scheren,paenultima
say,ø,y,ay,say,ssay,Essay,L,CL,KCL,ø,ø,Es,ø,E,Es,Ess,Essa,Essay,K,KC,KCL,ø,ø,6,7,6,3,1,light,light,c,o,K,CL,?,C,?,?,K,L,2,3,1,0,0,1,1,2,VC,CVV,1,0,N,ø,T,0,Essay,paenultima
frei,ø,i,ei,rei,frei,dfrei,D,CD,CCD,CCCD,CCCCD,schuld,ø,s,sc,sch,schu,schul,C,CK,CKC,CKCC,CKCCC,14,15,3,5,1,heavy,light,c,o,CKCC,CCD,C,CC,CC,?,K,D,6,4,2,0,1,2,1,2,CVCC,CCVV,3,1,A,N,F,1,schuldfrei,paenultima
pen,ø,n,en,pen,ppen,uppen,C,KC,CKC,KCKC,CKCKC,Schup,ø,S,Sc,Sch,Schu,Schup,C,CK,CKC,CKCK,CKCKC,9,10,4,3,1,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,5,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Schuppen,paenultima
la,ø,a,la,ula,Aula,ø,L,CL,DCL,ø,ø,Au,ø,A,Au,Aul,Aula,ø,D,DC,DCL,ø,ø,10,14,10,7,2,light,light,o,o,D,CL,?,C,?,?,D,L,2,2,0,0,0,1,2,2,VV,CVV,0,0,N,N,T,1,Aula,paenultima
scheid,ø,d,id,eid,heid,cheid,C,DC,CDC,KCDC,CKCDC,Be,ø,B,Be,Bes,Besc,Besch,C,CK,CKC,CKCD,CKCDC,7,12,3,4,3,schwa,light,o,c,CK,CDC,C,C,?,C,K,D,2,6,0,1,1,1,1,2,CV,CVVC,1,1,N,N,T,1,Bescheid,ultima
wie,ø,e,ie,wie,twie,stwie,L,CL,CCL,CCCL,CCCCL,sonst,ø,s,so,son,sons,sonst,C,CK,CKC,CKCC,CKCCC,12,9,2,4,-1,heavy,light,c,o,CKCCC,CL,C,C,CCC,?,K,L,5,3,3,0,1,1,1,2,CVCCC,CVV,4,0,ADV,ø,F,2,sonstwie,paenultima
bar,bar,r,ar,bar,gbar,egbar,C,LC,CLC,CCLC,LCCLC,w1g,ø,w,wa,wae,waeg,waegb,C,CL,CLC,CLCC,CLCCL,8,15,2,5,4,light,light,c,c,CLC,CLC,C,C,C,C,L,L,3,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,V,F,1,waegbar,paenultima
stein,ø,n,in,ein,tein,stein,C,DC,CDC,CCDC,CCCDC,Tauf,ø,T,Ta,Tau,Tauf,Taufs,C,CD,CDC,CDCC,CDCCC,12,15,4,3,2,light,light,c,c,CDC,CCDC,C,CC,C,C,D,D,4,5,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,VN,T,2,Taufstein,paenultima
ter,ø,r,er,ter,tter,otter,C,KC,CKC,KCKC,CKCKC,Dot,ø,D,Do,Dot,Dott,Dotte,C,CK,CKC,CKCK,CKCKC,7,11,3,3,2,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Dotter,paenultima
sten,ø,n,en,ten,sten,osten,C,KC,CKC,CCKC,KCCKC,mo,ø,m,mo,mos,most,moste,C,CK,CKC,CKCC,CKCCK,10,10,3,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,mosten,paenultima
chen,chen,n,en,hen,chen,uchen,C,KC,CKC,DCKC,CDCKC,Tau,ø,T,Ta,Tau,Tauc,Tauch,C,CD,CDC,CDCK,CDCKC,11,10,5,3,0,light,schwa,o,c,CD,CKC,C,C,?,C,D,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,F,T,1,Tauchen,paenultima
ne,ø,e,ne,hne,ehne,Sehne,K,CK,LCK,CLCK,ø,Seh,ø,S,Se,Seh,Sehn,Sehne,C,CL,CLC,CLCK,ø,7,9,3,4,1,light,schwa,o,o,CL,CK,C,C,?,?,L,K,3,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Sehne,paenultima
heit,heit,t,it,eit,heit,theit,C,DC,CDC,CCDC,KCCDC,Satt,ø,S,Sa,Sat,Satt,Satth,C,CK,CKC,CKCC,CKCCD,8,12,2,4,2,light,light,c,c,CKC,CDC,C,C,C,C,K,D,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,A,T,1,Sattheit,paenultima
wohnt,ø,t,nt,hnt,ohnt,wohnt,C,CC,LCC,CLCC,KCLCC,ge,ø,g,ge,gew,gewo,gewoh,C,CK,CKC,CKCL,CKCLC,7,11,3,2,2,schwa,heavy,o,c,CK,CLCC,C,C,?,CC,K,L,2,5,0,2,1,1,1,2,CV,CVVCC,1,1,A,V,F,1,gewohnt,ultima
chen,chen,n,en,hen,chen,tchen,C,KC,CKC,CCKC,CCCKC,W2lst,ø,W,Wu,Wue,Wuel,Wuels,C,CK,CKC,CKCC,CKCCC,15,10,3,3,-2,heavy,schwa,c,c,CKCCC,CKC,C,C,CCC,C,K,K,5,4,3,1,1,1,1,1,CVCCC,CVC,4,2,N,N,T,1,Wuelstchen,paenultima
mensch,ø,h,ch,sch,nsch,ensch,C,CC,KCC,CKCC,CCKCC,Pracht,ø,P,Pr,Pra,Prac,Prach,C,CC,CCK,CCKC,CCKCC,13,13,2,3,0,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,6,6,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,NN,T,2,Prachtmensch,paenultima
seits,ø,s,ts,its,eits,seits,A,DA,CDA,CCDA,LCCDA,dies,ø,d,di,die,dies,diess,C,CL,CLC,CLCC,CLCCD,10,12,3,4,1,light,light,c,c,CLC,CDA,C,C,C,A,L,D,4,5,1,1,1,1,2,2,CVVC,CVVC,1,1,X,B,F,1,diesseits,paenultima
mann,ø,n,nn,ann,mann,rmann,C,KC,CKC,CCKC,LCCKC,F1hr,ø,F,Fa,Fae,Faeh,Faehr,C,CL,CLC,CLCC,CLCCK,11,12,3,4,1,light,light,c,c,CLC,CKC,C,C,C,C,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,N,T,1,Faehrmann,paenultima
nen,ø,n,en,nen,unen,aunen,C,KC,CKC,DCKC,CDCKC,lau,ø,l,la,lau,laun,laune,C,CD,CDC,CDCK,CDCKC,14,12,7,4,-1,light,schwa,o,c,CD,CKC,C,C,?,C,D,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,N,F,1,launen,paenultima
ger,ø,r,er,ger,eger,ieger,C,KC,CKC,LCKC,CLCKC,Flie,ø,F,Fl,Fli,Flie,Flieg,C,CC,CCL,CCLC,CCLCK,13,11,4,3,-1,light,schwa,o,c,CCL,CKC,CC,C,?,C,L,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,V,T,1,Flieger,paenultima
schutz,ø,z,tz,utz,hutz,chutz,A,KA,CKA,CCKA,LCCKA,St3r,ø,S,St,Sto,Stoe,Stoer,C,CC,CCL,CCLC,CCLCC,12,10,3,3,-1,light,light,c,c,CCLC,CKA,CC,C,C,A,L,K,4,6,1,1,2,1,2,1,CCVVC,CVC,1,2,N,VN,T,2,Stoerschutz,paenultima
flig,ø,g,ig,lig,flig,fflig,C,KC,CKC,CCKC,KCCKC,knif,ø,k,kn,kni,knif,kniff,C,CC,CCK,CCKC,CCKCC,13,13,3,4,0,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,4,4,1,1,2,1,1,1,CCVC,CVC,3,2,A,V,F,1,knifflig,paenultima
rock,ø,k,ck,ock,rock,arock,C,KC,CKC,KCKC,CKCKC,Ba,ø,B,Ba,Bar,Baro,Baroc,C,CK,CKC,CKCK,CKCKC,7,11,3,3,2,light,light,c,c,CK,CKC,C,C,?,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Barock,ultima
nis,nis,s,is,nis,nnis,ennis,C,KC,CKC,KCKC,CKCKC,Ten,ø,T,Te,Ten,Tenn,Tenni,C,CK,CKC,CKCK,CKCKC,7,12,3,4,3,light,light,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Tennis,paenultima
hen,ø,n,en,hen,ihen,eihen,C,KC,DKC,CDKC,ø,rei,ø,r,re,rei,reih,reihe,C,CD,CDK,CDKC,ø,14,9,7,4,-2,light,schwa,o,c,CD,KC,C,?,?,C,D,K,3,3,0,1,1,0,2,1,CVV,VC,0,1,V,V,F,1,reihen,paenultima
zig,ø,g,ig,zig,nzig,inzig,C,KC,AKC,CAKC,DCAKC,ein,ein,e,ei,ein,einz,einzi,D,DC,DCA,DCAK,DCAKC,13,10,6,3,-1,light,light,c,c,DC,AKC,?,A,C,C,D,K,3,3,1,1,0,1,2,1,VVC,CVC,0,2,A,ø,F,1,einzig,paenultima
mut,ø,t,ut,mut,smut,ismut,C,LC,CLC,CCLC,KCCLC,Bis,ø,B,Bi,Bis,Bism,Bismu,C,CK,CKC,CKCC,CKCCL,10,12,3,4,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,3,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Bismut,paenultima
