syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl0,syl1,syl2,syl3,syl4,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,nomen,sylcnt,stress_class
2,4,2,3,4,Be,rufs,er,fah,rung,ung,be,N,NN,SAS,noacc,C,CK,CKC,CKCL,CKCLC,C,KC,CKC,LCKC,CLCKC,ø,CV,CVVCC,VC,CVV,CVC,1,1,1,0,2,0,2,1,0,1,1,1,0,1,1,1,2,1,2,1,2,101,211,11,101,1011,2,2,3,3,3,1,CK,CLCC,KC,CL,CKC,C,C,?,C,C,?,CC,C,?,C,K,L,K,L,K,0,2,1,1,1,T,5,sekunda
2,2,2,2,3,Va,ku,um,me,ter,er,ø,N,NN,SS,ø,C,CL,CLC,CLCL,CLCLK,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,VC,CVV,CVC,0,0,1,0,2,0,0,1,0,1,1,1,0,1,1,2,2,1,2,1,2,101,101,1001,1001,111,3,3,3,3,2,1,CL,CL,KC,CL,CKC,C,C,?,C,C,?,?,C,?,C,L,L,K,L,K,1,1,1,1,0,T,5,prima
1,2,2,3,3,a,ra,bi,sie,ren,en,ø,V,R,SA,ø,K,KC,KCK,KCKC,KCKCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,1,1,11,101,101,1011,4,3,3,3,3,1,K,CK,CL,CL,CKC,?,C,C,C,C,?,?,?,?,C,K,K,L,L,K,1,1,1,1,0,F,5,paenultima
2,3,2,2,3,na,tur,ge,ge,ben,en,ø,A,ø,SS,ø,C,CK,CKC,CKCL,CKCLC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVVC,CV,CVV,CVC,2,1,1,0,2,1,1,0,0,1,1,1,1,1,1,1,2,1,2,1,2,1001,111,101,101,1101,3,3,2,2,2,1,CK,CLC,CK,CL,CKC,C,C,C,C,C,?,C,?,?,C,K,L,K,L,K,1,1,0,1,0,F,5,sekunda
1,3,3,3,4,E,lek,tro,mon,teur,eur,ø,N,ø,SS,ø,L,LC,LCK,LCKC,LCKCC,C,LC,CLC,CCLC,KCCLC,ø,VV,CVC,CCVV,CVC,CVVC,0,2,1,2,1,0,1,0,1,1,0,1,2,1,1,2,1,2,1,2,2,1,111,111,2001,111,4,2,2,2,2,1,L,CKC,CCL,CKC,CLC,?,C,CC,C,C,?,C,?,C,C,L,K,L,K,L,1,1,1,1,1,T,5,ultima
3,3,2,2,2,Kom,mis,sa,ri,at,at,ø,N,N,SA,ø,C,CK,CKC,CKCK,CKCKC,C,LC,LLC,CLLC,LCLLC,ø,CVC,CVC,CVV,CVV,VVC,2,2,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,2,2,2,1,101,1001,101,11,101,2,3,3,4,3,-1,CK,CK,CL,CL,LC,C,C,C,C,?,?,?,?,?,C,K,K,L,L,L,1,1,1,1,1,T,5,ultima
4,3,2,5,4,Trep,pen,be,leuch,tung,ung,ø,N,NV,ø,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,CCKC,DCCKC,ø,CCVC,CVC,CV,CVVC,CVC,3,2,1,1,2,1,1,0,1,1,2,1,1,1,1,1,1,1,2,1,2,111,1101,101,111,1101,2,2,2,3,2,1,CCK,CKC,CK,CDC,CKC,CC,C,C,C,C,?,C,?,C,C,K,K,K,D,K,1,0,0,1,1,T,5,prima
2,3,5,3,3,Ab,tei,lungs,lei,ter,er,ab,N,NV,ø,acc,K,KC,KCC,KCCD,KCCDC,C,KC,CKC,DCKC,CDCKC,ø,VC,CVV,CVCC,CVV,CVC,1,0,3,0,2,1,0,2,0,1,0,1,1,1,1,1,2,1,2,1,2,101,101,1111,11,111,2,3,2,4,2,-1,KC,CD,CKCC,CD,CKC,?,C,C,C,C,C,?,CC,?,C,K,D,K,D,K,1,1,2,1,0,T,5,prima
3,3,3,3,4,Wie,der,ein,set,zung,ung,ø,N,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,AKC,KAKC,CKAKC,ø,CVV,CVC,VVC,CVC,CVC,0,2,0,2,2,0,1,1,1,1,1,1,0,1,1,2,1,2,1,1,2,101,111,1001,101,1101,3,2,4,2,2,1,CL,CKC,DC,CK,AKC,C,C,?,C,A,?,C,C,?,C,L,K,D,K,K,1,0,1,1,1,T,5,prima
2,1,2,2,5,bi,o,dy,na,misch,isch,ø,A,ø,SS,ø,C,CL,CLL,CLLC,CLLCL,C,KC,CKC,LCKC,CLCKC,ø,CVV,VV,CVV,CVV,CVC,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,2,2,2,2,1,2,101,1,101,1001,1101,3,4,3,4,2,1,CL,L,CL,CL,CKC,C,?,C,C,C,?,?,?,?,C,L,L,L,L,K,1,1,1,1,1,F,5,paenultima
1,2,2,2,3,a,li,ne,ie,ren,en,ø,V,N,SA,ø,K,KC,KCL,KCLC,KCLCL,C,KC,CKC,LCKC,LLCKC,ø,VC,CVV,CVV,VV,CVC,1,0,0,0,2,1,0,0,0,1,0,1,1,0,1,1,2,2,2,1,1,1,11,1001,1,1011,4,4,3,5,3,1,K,CL,CL,L,CKC,?,C,C,?,C,?,?,?,?,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
1,3,2,3,3,2,ber,ar,bei,ten,en,ueber,V,PV,SS,acc,L,LC,LCK,LCKC,LCKCK,C,KC,CKC,DCKC,CDCKC,ø,VV,CVC,VC,CVV,CVC,0,2,1,0,2,0,1,1,0,1,0,1,0,1,1,2,1,1,2,1,2,1,111,11,101,1101,5,2,3,3,2,1,L,CKC,KC,CD,CKC,?,C,?,C,C,?,C,C,?,C,L,K,K,D,K,1,0,1,1,0,F,5,prima
3,1,3,2,3,vor,2,ber,ge,hen,en,vor,V,BV,SS,acc,C,CL,CLC,CLCL,CLCLC,C,KC,LKC,CLKC,CCLKC,ø,CVV,CVV,CVC,CVV,VC,0,0,2,0,1,0,0,1,0,1,1,1,1,1,0,2,2,1,2,1,2,101,11,111,101,1001,2,4,2,2,3,1,CL,CL,CKC,CL,KC,C,C,C,C,?,?,?,C,?,C,L,L,K,L,K,1,1,0,1,0,F,5,sekunda
2,4,2,3,4,Be,lang,lo,sig,keit,eit,be,N,A,SAA,noacc,C,CK,CKC,CKCK,CKCKC,C,DC,CDC,CCDC,KCCDC,ø,CV,CVC,CVV,CVC,CVVC,1,2,0,2,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,2,1,101,1011,11,201,201,2,3,3,2,2,-1,CK,CKC,CL,CKC,CDC,C,C,C,C,C,?,C,?,C,C,K,K,L,K,D,0,1,1,1,1,T,5,sekunda
1,3,2,3,4,8,ber,ar,bei,tung,ung,ueber,N,V,SA,acc,L,LC,LCK,LCKC,LCKCK,C,KC,CKC,DCKC,CDCKC,ø,VV,CVC,VC,CVV,CVC,0,2,1,0,2,0,1,1,0,1,0,1,0,1,1,2,1,1,2,1,1,1,111,11,101,1101,5,2,3,3,2,1,L,CKC,KC,CD,CKC,?,C,?,C,C,?,C,C,?,C,L,K,K,D,K,1,0,1,1,1,T,5,antepaenultima
1,3,3,2,2,8,ber,gar,di,ne,e,ueber,N,ø,SS,acc,L,LC,LCK,LCKC,LCKCC,K,CK,LCK,CLCK,CCLCK,ø,VV,CVC,CVC,CVV,CV,0,2,2,0,1,0,1,1,0,0,0,1,1,1,1,2,1,1,2,1,2,1,111,111,101,1001,5,2,2,3,3,1,L,CKC,CKC,CL,CK,?,C,C,C,C,?,C,C,?,?,L,K,K,L,K,1,0,1,1,0,T,5,prima
2,2,2,4,3,Ad,mi,ni,stra,tor,or,ø,N,R,SA,ø,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,CCVV,CVC,1,0,2,1,2,1,0,1,0,1,0,1,1,2,1,1,2,1,2,1,1,101,1001,1101,111,111,2,3,2,3,2,-1,KC,CL,CKC,CCL,CKC,?,C,C,CC,C,C,?,C,?,C,K,L,K,L,K,1,1,1,1,1,T,5,paenultima
1,3,2,2,3,a,mor,ti,sa,bel,el,ø,A,R,SA,ø,K,KC,KCK,KCKC,KCKCC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,1,1,1011,101,101,111,4,3,3,3,2,-1,K,CKC,CL,CL,CKC,?,C,C,C,C,?,C,?,?,C,K,K,L,L,K,1,1,1,1,0,F,5,paenultima
3,4,5,3,3,Sta,chel,draht,ver,hau,au,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCK,D,CD,CCD,KCCD,CKCCD,ø,CCVC,CVC,CCVVC,CVC,CVV,3,2,1,2,0,1,1,1,1,0,2,1,2,1,1,1,1,2,1,2,2,201,111,211,111,101,2,2,2,2,3,-1,CCK,CKC,CCLC,CKC,CD,CC,C,CC,C,C,?,C,C,C,?,K,K,L,K,D,1,0,1,1,1,T,5,prima
3,3,2,3,3,wie,der,ge,win,nen,en,ø,V,BV,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CV,CVC,CVC,0,2,1,2,2,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,101,111,101,101,2001,3,2,2,3,2,1,CL,CKC,CK,CK,CKC,C,C,C,C,C,?,C,?,?,C,L,K,K,K,K,1,0,0,1,0,F,5,prima
4,3,2,3,4,Farb,pho,to,gra,phie,ie,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,L,CL,KCL,CKCL,CCKCL,ø,CVCC,CVV,CVV,CCVC,CVV,3,0,0,3,0,2,0,0,1,0,1,1,1,2,1,1,2,2,1,2,2,211,101,101,111,101,2,2,2,2,3,-1,CKCC,CL,CL,CCK,CL,C,C,C,CC,C,CC,?,?,?,?,K,L,L,K,L,2,1,1,1,1,T,5,prima
2,3,2,2,4,Va,nil,le,zu,cker,er,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,AKCKC,ø,CVC,CVC,CV,CVC,CVC,2,2,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,101,1011,2,101,111,2,3,4,3,2,-1,CK,CKC,CK,AK,CKC,C,C,C,A,C,?,C,?,?,C,K,K,K,K,K,1,1,0,1,0,T,5,sekunda
4,3,3,3,2,R3nt,gen,auf,nah,me,e,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,K,CK,LCK,CLCK,CCLCK,ø,CVCC,CVC,VVC,CVV,CV,3,2,0,0,1,2,1,1,0,0,1,1,0,1,1,1,1,2,2,1,2,1111,1101,101,1001,1001,2,2,3,4,3,-1,CKCC,CKC,DC,CL,CK,C,C,?,C,C,CC,C,C,?,?,K,K,D,L,K,2,0,1,1,0,T,5,prima
3,3,3,3,3,spa,zie,ren,fah,ren,en,ø,V,ø,SS,ø,C,CC,CCK,CCKA,CCKAL,C,KC,CKC,LCKC,CLCKC,ø,CCVC,CVV,CVC,CVV,CVC,3,0,2,0,2,1,0,1,0,1,2,1,1,1,1,1,2,1,2,1,2,201,101,1011,101,1011,2,3,3,3,3,1,CCK,AL,CKC,CL,CKC,CC,A,C,C,C,?,?,C,?,C,K,L,K,L,K,1,1,0,1,0,F,5,sekunda
2,2,2,3,4,Zu,ge,h3,rig,keit,eit,zu,N,A,SA,acc,A,AL,ALC,ALCK,ALCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CV,CVV,CVC,CVVC,0,1,0,2,1,0,0,0,1,1,1,1,1,1,1,2,1,2,1,2,1,101,101,101,111,201,3,2,2,3,2,1,AL,CK,CL,CKC,CDC,A,C,C,C,C,?,?,?,C,C,L,K,L,K,D,1,0,1,1,1,T,5,prima
2,3,2,2,3,in,kon,zi,li,ant,ant,ø,A,A,AS,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,LKCC,CLKCC,ø,VC,CVC,CVV,CVV,VCC,1,2,0,0,2,1,1,0,0,2,0,1,1,1,0,1,1,2,2,1,1,1001,1101,101,11,1101,3,2,3,4,2,-1,KC,CKC,AL,CL,KCC,?,C,A,C,?,C,C,?,?,CC,K,K,L,L,K,1,1,1,1,2,F,5,prima
3,2,2,3,4,Pro,me,na,den,deck,eck,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,CCKC,KCCKC,ø,CCVV,CV,CVV,CVC,CVC,1,1,0,2,2,0,0,0,1,1,2,1,1,1,1,2,1,2,1,1,2,111,1001,1001,1101,201,2,3,4,2,2,1,CCL,CK,CL,CKC,CKC,CC,C,C,C,C,?,?,?,C,C,L,K,L,K,K,1,0,1,0,1,T,5,antepaenultima
3,3,3,2,2,Sup,pen,ter,ri,ne,e,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,K,CK,LCK,CLCK,KCLCK,ø,CVC,CVC,CVC,CVV,CV,2,2,2,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,2,101,1101,101,11,1001,3,2,2,4,3,1,CK,CKC,CK,CL,CK,C,C,C,C,C,?,C,?,?,?,K,K,K,L,K,1,0,1,1,0,T,5,prima
3,3,6,4,4,Lei,den,schaft,lich,keit,eit,ø,N,A,SA,ø,C,CD,CDC,CDCK,CDCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVC,CVCC,CVC,CVVC,0,2,3,2,1,0,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,11,1101,301,111,201,4,2,1,3,2,-1,CD,CKC,CKCC,CKC,CDC,C,C,C,C,C,?,C,CC,C,C,D,K,K,K,D,1,0,2,1,1,T,5,prima
4,2,1,2,2,Fluk,tu,a,ti,on,on,ø,N,R,SA,ø,C,CC,CCK,CCKC,CCKCC,C,LC,LLC,ALLC,KALLC,ø,CCVC,CVV,VC,CVV,VVC,3,0,1,0,0,1,0,1,0,1,2,1,0,1,0,1,2,1,2,2,1,211,101,1,101,1001,2,3,4,3,3,1,CCKC,CL,K,AL,LC,CC,C,?,A,?,C,?,?,?,C,K,L,K,L,L,1,1,1,1,1,T,5,ultima
2,5,2,3,4,Ur,teils,f1,hig,keit,eit,ø,N,A,SA,ø,K,KC,KCC,KCCD,KCCDC,C,DC,CDC,CCDC,KCCDC,ø,VC,CVVCC,CVV,VC,CVVC,1,1,0,1,1,1,2,0,1,1,0,1,1,0,1,1,2,2,1,2,1,11,211,101,101,201,4,2,2,3,2,1,KC,CDCC,CL,KC,CDC,?,C,C,?,C,C,CC,?,C,C,K,D,L,K,D,1,2,1,1,1,T,5,prima
2,3,3,2,3,un,ter,fer,ti,gen,en,unter,V,PV,SS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,CVC,CVC,1,2,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1001,111,111,101,1101,3,2,2,3,2,1,KC,CKC,CKC,CK,CKC,?,C,C,C,C,C,C,C,?,C,K,K,K,K,K,1,0,1,1,0,F,5,antepaenultima
2,3,2,1,3,de,fla,ti,o,n1r,1r,ø,A,N,SA,ø,C,CL,CLC,CLCC,CLCCK,C,LC,CLC,LCLC,LLCLC,ø,CVV,CCVC,CVV,VV,CVVC,0,3,0,0,1,0,1,0,0,1,1,2,1,0,1,2,1,2,2,2,1,101,111,101,1,1011,2,2,3,4,3,1,CL,CCK,AL,L,CLC,C,CC,A,?,C,?,?,?,?,C,L,K,L,L,L,1,1,1,1,1,F,5,ultima
5,4,2,2,4,schre,cken,er,re,gend,end,ø,A,ø,SS,ø,C,CC,CCK,CCKC,CCKCK,C,CC,KCC,CKCC,LCKCC,ø,CCVC,CVC,VC,CVV,CVCC,3,2,1,0,3,1,1,1,0,2,2,1,0,1,1,1,1,1,2,1,2,111,1101,11,11,1201,2,2,3,3,2,1,CCK,CKC,KC,CL,CKCC,CC,C,?,C,C,?,C,C,?,CC,K,K,K,L,K,1,0,1,1,0,F,5,prima
2,3,2,3,3,un,ter,be,zah,len,en,unter,V,PV,SS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,ALCKC,ø,VC,CVC,CV,CVV,CVC,1,2,1,0,2,1,1,0,0,1,0,1,1,1,1,1,1,1,2,1,2,1001,111,101,101,1011,3,2,2,3,3,1,KC,CKC,CK,AL,CKC,?,C,C,A,C,C,C,?,?,C,K,K,K,L,K,1,0,0,1,0,F,5,prima
6,3,2,2,4,Selbst,auf,op,fe,rung,ung,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,AKCKC,ø,CVCCCC,VVC,VC,CV,CVC,5,0,1,1,2,4,1,1,0,1,1,0,0,1,1,1,2,1,1,1,2,411,101,1,101,1011,1,3,4,2,3,1,CKCCCC,DC,K,AK,CKC,C,?,?,A,C,CCCC,C,?,?,C,K,D,K,K,K,2,1,1,0,1,T,5,prima
3,3,2,3,3,hei,mat,ge,n3s,sig,ig,ø,A,NN,SSA,ø,C,CD,CDC,CDCL,CDCLC,C,KC,CKC,KCKC,CKCKC,noacc,CVV,CVVC,CV,CVC,CVC,0,1,1,2,2,0,1,0,1,1,1,1,1,1,1,2,2,1,1,1,2,101,1101,101,1001,201,3,3,2,3,2,1,CD,CLC,CK,CK,CKC,C,C,C,C,C,?,C,?,?,C,D,L,K,K,K,1,1,0,1,1,F,5,prima
3,3,3,4,3,Son,nen,fin,ster,nis,is,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,CCKC,KCCKC,noacc,CVC,CVC,CVC,CCVC,CVC,2,2,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,101,2001,1101,211,1101,2,2,2,2,2,1,CK,CKC,CKC,CCKC,CKC,C,C,C,CC,C,?,C,C,C,C,K,K,K,K,K,1,0,1,0,1,T,5,prima
2,2,2,3,3,mo,bi,li,sie,ren,en,ø,V,A,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVV,CVV,CVC,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,1,1001,101,11,101,1011,3,3,4,3,3,1,CL,CL,CL,CL,CKC,C,C,C,C,C,?,?,?,?,C,L,L,L,L,K,1,1,1,1,0,F,5,paenultima
3,6,3,2,3,Vor,sichts,ma$,re,gel,el,vor,N,NN,SAS,acc,C,CL,CLC,CLCC,CLCCK,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVCC,CVVC,CVV,CVC,1,3,1,0,2,1,2,1,0,1,1,1,1,1,1,2,1,2,2,1,2,111,301,1101,11,111,2,2,3,3,2,-1,CLC,CKCA,CLC,CL,CKC,C,C,C,C,C,C,CA,C,?,C,L,K,L,L,K,1,2,1,1,0,T,5,prima
3,3,2,2,2,Kon,tri,bu,ti,on,on,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,C,LC,LLC,ALLC,LALLC,ø,CVC,CCVV,CVV,CVV,VVC,2,1,0,0,0,1,0,0,0,1,1,2,1,1,0,1,2,2,2,2,0,1101,111,101,101,1001,2,3,3,3,3,-1,CKC,CCL,CL,AL,LC,C,CC,C,A,?,C,?,?,?,C,K,L,L,L,L,1,1,1,1,1,T,5,ultima
2,2,2,1,4,Re,vi,si,o,nist,ist,ø,N,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,CC,KCC,CKCC,LCKCC,acc,CVV,CVV,CVV,VV,CVCC,0,0,0,0,3,0,0,0,0,2,1,1,1,0,1,2,2,2,2,1,1,11,101,101,1,1201,3,3,3,4,2,1,CL,CL,CL,L,CKCC,C,C,C,?,C,?,?,?,?,CC,L,L,L,L,K,1,1,1,1,2,T,5,ultima
3,4,3,2,3,ver,tra2,ens,se,lig,ig,ø,A,NA,SAS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,VCC,CVV,CVC,2,1,2,0,2,1,0,2,0,1,1,2,0,1,1,1,2,1,2,1,2,111,111,1101,101,111,2,3,2,2,3,-1,CKC,CCD,KCC,CL,CKC,C,CC,?,C,C,C,?,CC,?,C,K,D,K,L,K,1,1,0,1,1,F,5,sekunda
3,3,3,2,5,Ent,per,s3n,li,chung,ung,ent,N,V,SA,noacc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,KCKC,CKCKC,ø,VCC,CVC,CVVC,CVC,CVC,2,2,1,2,2,2,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1101,111,1101,11,1101,2,2,2,4,2,-1,KCC,CKC,CLC,CK,CKC,?,C,C,C,C,CC,C,C,?,C,K,K,L,K,K,2,1,1,1,1,T,5,antepaenultima
2,2,2,2,3,Pa,ne,gy,ri,ker,er,ø,N,R,SA,ø,C,CK,CKC,CKCL,CKCLC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,101,1001,101,11,111,2,3,3,4,2,-1,CK,CL,CL,CL,CKC,C,C,C,C,C,?,?,?,?,C,K,L,L,L,K,1,1,1,1,0,T,5,antepaenultima
1,2,1,2,5,a,le,a,to,risch,isch,ø,A,ø,ø,ø,K,KC,KCL,KCLK,KCLKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,VC,CVV,CVC,1,0,1,0,2,1,0,1,0,1,0,1,0,1,1,1,2,1,2,1,0,1,11,1,101,111,4,3,4,2,3,1,K,CL,K,CL,CKC,?,C,?,C,C,?,?,?,?,C,K,L,K,L,K,1,1,1,1,1,F,5,paenultima
3,3,3,2,2,Min,der,j1h,ri,ge,e,ø,N,A,SA,ø,C,CK,CKC,CKCC,CKCCK,K,CK,KCK,CKCK,LCKCK,ø,CVC,CVC,CVV,CVC,CV,2,2,0,2,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,1,1,2001,111,2,11,101,3,2,4,4,2,-1,CKC,CKC,CL,CK,CK,C,C,C,C,C,C,C,?,?,?,K,K,L,K,K,1,0,1,1,0,T,5,prima
5,3,5,4,2,Haupt,ver,kehrs,stra,$e,e,ø,N,NN,ø,ø,C,CD,CDC,CDCC,CDCCC,K,CK,LCK,CLCK,CCLCK,ø,CVVCC,CVC,CVVCC,CCCVV,CV,1,2,1,1,1,2,1,2,0,0,1,1,1,3,1,2,1,2,2,1,2,301,111,211,211,101,2,2,2,2,2,-1,CDCC,CKC,CLCC,CCCL,CK,C,C,C,CCC,C,CC,C,CC,?,?,D,K,L,L,K,2,1,2,1,0,T,5,prima
5,2,3,2,2,Staub,ex,plo,si,on,on,ø,N,NN,SS,ø,C,CC,CCD,CCDC,CCDCK,C,LC,LLC,CLLC,LCLLC,ø,CCVVC,VCC,CCVV,CVV,VVC,1,2,1,0,0,1,2,0,0,1,2,0,2,1,0,2,1,2,2,2,2,301,201,111,101,1001,2,2,2,3,3,1,CCDC,KCC,CCL,CL,LC,CC,?,CC,C,?,C,CC,?,?,C,D,K,L,L,L,1,2,1,1,1,T,5,prima
2,3,2,2,2,Ob,sti,pa,ti,on,on,ø,N,ø,ø,ø,K,KC,KCC,KCCC,KCCCL,C,LC,LLC,ALLC,KALLC,ø,VC,CCVV,CVC,CVV,VVC,1,1,2,0,0,1,0,1,0,1,0,2,1,1,0,1,2,1,2,2,0,101,201,101,101,1001,2,2,2,3,3,1,KC,CCL,CK,AL,LC,?,CC,C,A,?,C,?,?,?,C,K,L,K,L,L,1,1,1,1,1,T,5,ultima
3,6,2,5,4,Vor,kriegs,er,schei,nung,ung,vor,N,ø,SAS,acc,C,CL,CLC,CLCC,CLCCC,C,KC,CKC,DCKC,CDCKC,ø,CVVC,CCVVCC,VC,CVV,CVC,1,2,1,0,2,1,2,1,0,1,1,2,0,1,1,2,2,1,2,1,2,111,311,11,101,2001,2,2,3,3,3,1,CLC,CCLCC,KC,CD,CKC,C,CC,?,C,C,C,CC,C,?,C,L,L,K,D,K,1,2,1,1,1,T,5,prima
2,3,5,3,3,Re,gie,rungs,par,tei,ei,ø,N,NN,SAS,ø,C,CL,CLC,CLCL,CLCLC,D,CD,CCD,KCCD,CKCCD,ø,CVV,CVV,CVCC,CVC,CVV,0,0,3,2,0,0,0,2,1,0,1,1,1,1,1,2,2,1,1,2,2,11,101,1111,111,101,3,3,2,2,3,1,CL,CL,CKCC,CKC,CD,C,C,C,C,C,?,?,CC,C,?,L,L,K,K,D,1,1,2,1,1,T,5,sekunda
2,3,3,3,5,un,ter,dr2,cke,risch,isch,unter,A,V,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CCVC,CV,CVC,1,2,3,1,2,1,1,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1001,111,111,101,111,3,2,3,2,3,-1,KC,CKC,CCK,CK,CKC,?,C,CC,C,C,C,C,?,?,C,K,K,K,K,K,1,0,1,0,1,F,5,antepaenultima
2,2,4,3,4,Un,zu,st1n,dig,keit,eit,ø,N,A,SA,ø,K,KC,KCA,KCAL,KCALC,C,DC,CDC,CCDC,KCCDC,ø,VC,CVV,CCVC,CVC,CVVC,1,0,3,2,1,1,0,1,1,1,0,1,2,1,1,1,2,1,1,2,1,1001,101,1201,201,201,3,3,2,2,2,-1,KC,AL,CCKC,CKC,CDC,?,A,CC,C,C,C,?,C,C,C,K,L,K,K,D,1,1,1,1,1,T,5,prima
5,2,3,2,4,Stadt,be,v3l,ke,rung,ung,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CV,CVC,CV,CVC,3,1,2,1,2,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,2,301,101,111,101,1011,1,2,2,2,3,1,CCKC,CK,CKC,CK,CKC,CC,C,C,C,C,C,?,C,?,C,K,K,K,K,K,1,0,1,0,1,T,5,prima
3,3,2,6,2,Kul,tur,ge,schich,te,e,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCL,K,CK,CCK,KCCK,CKCCK,ø,CVC,CVVC,CV,CVC,CV,2,1,1,2,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,2,111,111,101,201,101,3,3,2,2,2,1,CKC,CLC,CK,CKC,CK,C,C,C,C,C,C,C,?,C,?,K,L,K,K,K,1,1,0,1,0,T,5,sekunda
